;Model;NSamples;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
244;ANN;3600;360;2916;324;cw;6;0,9960451764964539;0,001009077744364019;0,0001230841970877843;2,7979961528315622e-08;9,022668165926647e-05;0,994402446801872;2,5051853904093098;Not saved
245;RFR;3600;360;2916;324;cw;6;-0,018318768654621786;0,004918705932553573;0,001915984970160165;5,101256141967269e-06;0,0018312836032540517;-0,020535807493597735;43,11693314358899;Not saved
246;GPR;3600;360;2916;324;cw;6;0,9999953348537973;5,593111171511497e-05;2,6047948994137153e-06;2,3426750921506042e-11;1,8470083984487365e-06;0,999995313342929;0,049811135792221656;Not saved
247;MTN;3600;360;2916;324;cw;6;0,997693443119438;0,0004975017161952724;8,393083505301044e-05;1,208262023172493e-08;6,837880478540673e-05;0,9975828019115961;1,6090923500800918;Not saved
248;ANN;3600;360;2916;324;cm;6;0,9958095028991868;0,0007994194343989309;0,00012991136557283312;2,6673457853378796e-08;0,00011293053969236612;0,9951716315211836;2,584891098423875;Not saved
249;RFR;3600;360;2916;324;cm;6;0,19117676900385794;0,004641395390499457;0,001815113754693321;4,469466672974182e-06;0,0017569144107311726;0,1909473410034277;39,19797965845505;Not saved
250;GPR;3600;360;2916;324;cm;6;0,999996791181239;3,978386848548388e-05;2,7340052110889376e-06;1,7786893105126362e-11;1,979863742931822e-06;0,9999967802571951;0,05401183785836114;Not saved
251;MTN;3600;360;2916;324;cm;6;0,9982733964978819;0,0005913689271113323;0,00011637243478653925;1,9923959574935594e-08;0,00010992116409927954;0,9963934102989708;2,32793772817113;Not saved
252;ANN;3600;360;2916;324;lai;6;0,9714696056427791;1,6634807272437282;0,6146971965999846;0,5995604681271044;0,5352558378499097;0,9272519856318975;10,545300507411909;Not saved
253;RFR;3600;360;2916;324;lai;6;0,9719955657636052;2,770194842354462;0,32310468647985086;0,2323341852736732;0,19223073351950992;0,9718095979521661;10,454944585114138;Not saved
254;GPR;3600;360;2916;324;lai;6;0,9999969455485349;0,0193468915349726;0,0036836624175608265;2,5173630474796652e-05;0,002740478571111593;0,9999969455430623;0,11054966956818764;Not saved
255;MTN;3600;360;2916;324;lai;6;0,9981510351118049;0,5011391529285802;0,09047580465025695;0,015887775230507117;0,06593172470323228;0,9980722476510892;1,9090782787778957;Not saved
256;ANN;3600;360;2916;324;cab;7;0,9988440381360383;5,750651028843777;1,1089356944400228;1,8224280755487023;1,0275937809204674;0,9985371411707139;2,401648057593244;Not saved
257;RFR;3600;360;2916;324;cab;7;0,9985249504557779;11,347344694054172;0,7930325073191551;1,8376445895318096;0,5297435923047509;0,998524926909899;1,2911711479523902;Not saved
258;GPR;3600;360;2916;324;cab;7;0,9999996069360362;0,13911272584531886;0,014931941712036014;0,0004898117168860314;0,011157657001398036;0,9999996068292601;0,03139842570357666;Not saved
259;MTN;3600;360;2916;324;cab;7;0,999639646156268;2,7588159869270896;0,5064448115028601;0,4648471784831047;0,3816299670379202;0,9996268682377998;0,8223433346224388;Not saved
260;ANN;3600;360;2916;324;cw;7;0,997102058695285;0,0007514067104438821;0,00011680430697862679;2,2890831935256113e-08;9,467571189466237e-05;0,9954205566230913;2,050287226929872;Not saved
261;RFR;3600;360;2916;324;cw;7;-0,017285924004135644;0,004866321206429389;0,0019137230112888568;5,102137336530513e-06;0,0018301919092707842;-0,02071209556463982;43,24438271373403;Not saved
262;GPR;3600;360;2916;324;cw;7;0,9999955376402769;5,280996433541796e-05;2,568768831843713e-06;2,2362687031597874e-11;1,8243346257811738e-06;0,9999955262150669;0,0492835925195738;Not saved
263;MTN;3600;360;2916;324;cw;7;0,9982043439100284;0,0006326994037608186;7,093648596963141e-05;9,898396748249438e-09;5,162146533163126e-05;0,9980197684575645;1,4184848190205737;Not saved
264;ANN;3600;360;2916;324;cm;7;0,9969652512973045;0,0007362580687110837;0,00011768282610660252;2,2053724557481492e-08;9,703271994030739e-05;0,9960078851013928;2,206025762908112;Not saved
265;RFR;3600;360;2916;324;cm;7;0,19849949360387964;0,00471610630255247;0,0018152965816079312;4,430052610044625e-06;0,001783198098869467;0,19808198474243044;39,102281324548386;Not saved
266;GPR;3600;360;2916;324;cm;7;0,999996717504702;4,1017882242963544e-05;2,694736505911397e-06;1,8172294233652176e-11;2,0105774236752697e-06;0,9999967104927622;0,05349599894344981;Not saved
267;MTN;3600;360;2916;324;cm;7;0,9982239728501018;0,0007114769429466174;8,538177832622472e-05;1,3619533772947965e-08;6,633179889049086e-05;0,9975346230726082;1,654570598830269;Not saved
268;ANN;3600;360;2916;324;lai;7;0,9918927941333827;1,0284972645826826;0,3766791015888065;0,19914445345075255;0,33090930048421785;0,9758366931592094;7,733510919705397;Not saved
269;RFR;3600;360;2916;324;lai;7;0,9751198334017946;2,468067410197854;0,3111486357438319;0,20601317342246292;0,1956523132322885;0,9750032730694004;10,010665703956214;Not saved
270;GPR;3600;360;2916;324;lai;7;0,9999969497885808;0,018682202796395764;0,0036834149307641037;2,5153030134424972e-05;0,002631006575503747;0,9999969480426164;0,11094751158024994;Not saved
271;MTN;3600;360;2916;324;lai;7;0,9986584403081937;0,5240424951241369;0,0868981760226822;0,01408964902695147;0,061780332958291106;0,9982904243285818;1,7736144268356628;Not saved
272;ANN;3600;360;2916;324;cab;8;0,998700991999045;6,492713674452201;0,9085545588974027;1,6226683399661646;0,6249696603259736;0,9986974878515259;2,103891888681255;Not saved
273;RFR;3600;360;2916;324;cab;8;0,9983470818948691;13,83487720264283;0,8097355958170606;2,0654072192092188;0,5074115223498374;0,9983421023703327;1,3170163140413476;Not saved
274;GPR;3600;360;2916;324;cab;8;0,9999996153208301;0,14219801819210076;0,014972989258665784;0,0004802492967866516;0,010701523368481958;0,9999996145049929;0,03202417676254181;Not saved
275;MTN;3600;360;2916;324;cab;8;0,9996319459026793;2,345724373007613;0,6301241184914262;0,6064730417685601;0,5208951655638749;0,9995131854827204;0,9949979523306816;Not saved
276;ANN;3600;360;2916;324;cw;8;0,9961163022145001;0,0010627815293066459;0,00012278813418224087;2,9945936703944474e-08;9,169377329158301e-05;0,9940091420926912;2,187642678033315;Not saved
277;RFR;3600;360;2916;324;cw;8;-0,008646269099454207;0,0049344149583459345;0,0019032822818863333;5,062491194912191e-06;0,0019209870904728019;-0,012780655538016106;43,106120201414164;Not saved
