;Model;Epochs;ValidType;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;Training_time;ModelName
142;MTN_optimized;150;Training;lai;4;0,9546717667129887;2,02949382622303;0,444620108918916;0,36546492565784927;0,32266710318047787;0,9542129339463526;11,199623813086465;15,807519435882568;not stored
143;MTN_optimized;150;Validation;lai;4;0,9618319140203614;1,907118963750607;0,4510894499723316;0,33332606955656957;0,3808054712479495;0,959898368269114;11,474862334193492;15,807519435882568;not stored
144;ANN_optimized;150;Training;cab;5;0,9897584324329056;20,225986804064775;2,7241092802249436;13,399101762290881;2,1704631454117127;0,9894926521026781;5,307822921101434;7,415897369384766;not stored
145;ANN_optimized;150;Validation;cab;5;0,9911002395691042;10,32898835739374;2,6336081213577573;11,768263003913935;2,0333277091901873;0,9908811521935778;4,796875952716984;7,415897369384766;not stored
146;MTN_optimized;150;Training;cab;5;0,9945809455120166;17,292560900744462;1,934130147907688;7,431586781105263;1,4597951067495565;0,9941722759388267;3,747786735416904;16,26923394203186;not stored
147;MTN_optimized;150;Validation;cab;5;0,994404782906947;11,482171340792178;1,966939293910399;7,681728061835583;1,465640637249919;0,9940476764444418;3,481538994740424;16,26923394203186;not stored
148;ANN_optimized;150;Training;cw;5;0,9516935667641762;0,002155963455220026;0,0005157788069063604;3,919098559595811e-07;0,0004670089929704525;0,9239141039317376;10,386569705807354;7,415897369384766;not stored
149;ANN_optimized;150;Validation;cw;5;0,9384365104712021;0,0024463801814096965;0,0005500937805262673;4,418444889328087e-07;0,00048721897013838215;0,9167101079550495;11,780427411016497;7,415897369384766;not stored
150;MTN_optimized;150;Training;cw;5;0,9462141755728026;0,0019755699978073063;0,0004007418945683036;2,847030135429421e-07;0,00030497949681170715;0,9447273816431311;8,264920004756567;16,26923394203186;not stored
151;MTN_optimized;150;Validation;cw;5;0,9438873715983305;0,002392988855190853;0,00044153628921897144;3,1456691562088687e-07;0,00037554741749921267;0,9407025659497114;9,496170536263678;16,26923394203186;not stored
152;ANN_optimized;150;Training;cm;5;0,9437969690201014;0,0024659478223375865;0,000539810300460541;4,330789794617691e-07;0,0004599380213929434;0,9209797693462916;11,959126148780793;7,415897369384766;not stored
153;ANN_optimized;150;Validation;cm;5;0,9434505759029715;0,0018070956968416624;0,0005559204362763265;4,3742353367036343e-07;0,0004902924324297372;0,924614376577934;11,568287237739884;7,415897369384766;not stored
154;MTN_optimized;150;Training;cm;5;0,9437535494998018;0,002450716336928301;0,0004059564248907068;3,125024706158921e-07;0,0003032496965317943;0,9429803373541443;9,157623843706514;16,26923394203186;not stored
155;MTN_optimized;150;Validation;cm;5;0,9422508509080004;0,0024785776099043063;0,0004331062749086073;3,5283006240624397e-07;0,000297587894066499;0,9391932254002016;8,719476991775025;16,26923394203186;not stored
156;ANN_optimized;150;Training;lai;5;0,9001915435158421;3,196683436529767;0,7543584421116372;0,9246224488403748;0,6490743882483723;0,8942741344556147;16,054068197658204;7,415897369384766;not stored
157;ANN_optimized;150;Validation;lai;5;0,9086082830879958;2,3993626170642584;0,741204456826554;0,8735434893541839;0,5933288516675219;0,8949061519322613;17,455467261604856;7,415897369384766;not stored
158;MTN_optimized;150;Training;lai;5;0,9297035268305356;3,0923682664023726;0,6118766127503896;0,63317315186659;0,4784138174441659;0,9275998764636109;13,297626685050329;16,26923394203186;not stored
159;MTN_optimized;150;Validation;lai;5;0,9363352204433627;2,1746675248467984;0,5815824282319059;0,5302930882752155;0,49803018384656306;0,9362017553450379;15,266336112598056;16,26923394203186;not stored
160;ANN_optimized;250;Training;cab;1;0,9976695395034146;7,80141086730228;1,2238435652164716;3,077002620224189;0,8652308790545575;0,9976658534319705;2,8283461608208627;12,429473400115967;not stored
161;ANN_optimized;250;Validation;cab;1;0,996902233970407;11,314381881563662;1,3462193024752052;4,0256306031080715;0,9830571740030347;0,9968806685589531;2,8933997984262487;12,429473400115967;not stored
162;MTN_optimized;250;Training;cab;1;0,9969755474976489;9,526958657829624;1,5510220639074015;4,307950434086263;1,2454366425614438;0,996732083471469;3,213294837657331;24,891335010528564;not stored
163;MTN_optimized;250;Validation;cab;1;0,996537653545806;9,658471389620303;1,6670211335907466;5,053719622565271;1,2241049793315142;0,996084035504715;2,992151967119485;24,891335010528564;not stored
164;ANN_optimized;250;Training;cw;1;0,968928270689081;0,002220241530491454;0,0002882878573421346;1,7949963711904605e-07;0,00021765003630201544;0,9670877586156488;6,38187086008123;12,429473400115967;not stored
165;ANN_optimized;250;Validation;cw;1;0,9706560982697995;0,002191710489042381;0,00027700573407284817;1,5694948582901287e-07;0,0002036542833685276;0,9704142383606896;6,289312403401313;12,429473400115967;not stored
166;MTN_optimized;250;Training;cw;1;0,9621767796303734;0,0021558521027512673;0,00032162060510267234;2,078952823257916e-07;0,0002499901501768569;0,9618812615758303;7,006750368042998;24,891335010528564;not stored
167;MTN_optimized;250;Validation;cw;1;0,9617736919236847;0,0018966097554045714;0,00035193630614438877;2,0342196130525757e-07;0,00030602381286106437;0,9616539447224756;7,362443334715856;24,891335010528564;not stored
168;ANN_optimized;250;Training;cm;1;0,9752033461545813;0,001891523136513567;0,00023062843769323398;1,1790719762266587e-07;0,00015313819598800765;0,9750812840396089;4,741416873258481;12,429473400115967;not stored
169;ANN_optimized;250;Validation;cm;1;0,9789434785372088;0,0017444068182604008;0,00023268962387616;1,2878896582774374e-07;0,00014426854155667832;0,9778044944282215;4,746626306992399;12,429473400115967;not stored
170;MTN_optimized;250;Training;cm;1;0,9453866649319503;0,002427304166125393;0,000347166444415154;2,670588368760985e-07;0,00022644424947241204;0,9435593124507555;6,697120258588734;24,891335010528564;not stored
171;MTN_optimized;250;Validation;cm;1;0,9515668822295946;0,002191528971082978;0,0003884814873911732;2,8540051957017454e-07;0,00028941135880965934;0,9508140407713119;7,7249166809730045;24,891335010528564;not stored
172;ANN_optimized;250;Training;lai;1;0,9649188829332975;2,5686665596609046;0,3978163055069597;0,30230644870786466;0,31080673691899974;0,9638121554316136;9,151896573973504;12,429473400115967;not stored
173;ANN_optimized;250;Validation;lai;1;0,9594618326907184;1,9189445252740445;0,4529038440127185;0,34827563378212384;0,33975255823621997;0,9580998233190957;10,6970965705334;12,429473400115967;not stored
174;MTN_optimized;250;Training;lai;1;0,9336599022187855;2,4108365989100715;0,5934357911983392;0,5692254533581579;0,4579617018352571;0,9318603942504704;13,96498697507578;24,891335010528564;not stored
175;MTN_optimized;250;Validation;lai;1;0,9386292724022053;2,0069295640313687;0,5776103015529417;0,5126020928346264;0,4890992195214618;0,9383301150771617;15,002806006865896;24,891335010528564;not stored
176;ANN_optimized;250;Training;cab;2;0,9958654618596108;13,021369806523126;1,6936263307842276;5,324972498194346;1,2990159238307015;0,9958505874754453;2,8619224042774527;12,241965055465698;not stored
177;ANN_optimized;250;Validation;cab;2;0,9968819611654801;8,064832015841006;1,5859084268139827;4,127256262290993;1,290643199970411;0,9968019221102199;2,643890852263656;12,241965055465698;not stored
178;MTN_optimized;250;Training;cab;2;0,99775678663233;10,933845392460626;1,178961052067963;3,0030422327911412;0,7663570886204383;0,9976599201109986;2,0406271570755625;25,080937385559082;not stored
179;MTN_optimized;250;Validation;cab;2;0,9977573133125511;7,120101069401684;1,2036748532360786;2,9228795452790837;0,8428227082892548;0,9977351548209757;2,035915973223732;25,080937385559082;not stored
180;ANN_optimized;250;Training;cw;2;0,9849267213198786;0,001986509652682957;0,00023954316392829698;1,0571451732420685e-07;0,00018359112381272059;0,9800579486761981;5,511046891805529;12,241965055465698;not stored
181;ANN_optimized;250;Validation;cw;2;0,9806346763450762;0,001864669116385559;0,000253538710907003;1,3682800416669193e-07;0,00017048162596730696;0,9742072381092822;5,314842036221901;12,241965055465698;not stored
182;MTN_optimized;250;Training;cw;2;0,9833826294671303;0,0012291780233449588;0,0002418623813514997;1,0030542401625133e-07;0,00019520207746546525;0,9810783233521915;5,408205407684843;25,080937385559082;not stored
183;MTN_optimized;250;Validation;cw;2;0,9828001451682099;0,0013855793217050828;0,0002460183322760923;1,0426326299188703e-07;0,00019707997921578242;0,9803458543981769;5,120151984183387;25,080937385559082;not stored
184;ANN_optimized;250;Training;cm;2;0,9811728292380736;0,001677348890174877;0,0002984353390866749;1,444389367736084e-07;0,00026175787321797064;0,973013264536168;5,3961243001603885;12,241965055465698;not stored
185;ANN_optimized;250;Validation;cm;2;0,9816284592027075;0,0016151615966455632;0,00029921392852793916;1,592067765035014e-07;0,0002472108242865842;0,9725622853461322;5,240725046570258;12,241965055465698;not stored
186;MTN_optimized;250;Training;cm;2;0,9907070901492168;0,0011822649860408138;0,00018497893126001428;6,134602030564654e-08;0,00014207745790152703;0,9885382095802727;3,482788321095851;25,080937385559082;not stored
187;MTN_optimized;250;Validation;cm;2;0,9913099195392736;0,0013410987469921632;0,00018287811149479455;6,12369721751978e-08;0,0001486645707359513;0,9894464129874964;3,4198961149608187;25,080937385559082;not stored
188;ANN_optimized;250;Training;lai;2;0,9718756664025936;2,095050074157239;0,36826224369174665;0,26235458220334046;0,2531093053625475;0,9663593409981194;8,46624654779601;12,241965055465698;not stored
189;ANN_optimized;250;Validation;lai;2;0,9735703981333814;1,854363607915646;0,4087630689576227;0,30752953323653265;0,2958042086865369;0,9630018854971986;9,77497817844356;12,241965055465698;not stored
190;MTN_optimized;250;Training;lai;2;0,9904980294214147;1,1955494097930188;0,19143771504745064;0,08368394285664692;0,11856905825305986;0,9892695490129028;3,95475484177635;25,080937385559082;not stored
191;MTN_optimized;250;Validation;lai;2;0,9905497270790595;1,2490192279901624;0,20167608797897502;0,094783475537049;0,1234526632467774;0,9885968354193937;4,04334908075367;25,080937385559082;not stored
192;ANN_optimized;250;Training;cab;3;0,9954196512282459;24,438994955445253;1,5024488645450371;6,144359152527308;1,099800112399807;0,9950936149361332;3,400481475740897;11,988537788391113;not stored
193;ANN_optimized;250;Validation;cab;3;0,9970775002956691;10,887802082570659;1,4401471437589226;4,048281474122311;1,137878097598147;0,9968631171288573;3,3728263299641084;11,988537788391113;not stored
194;MTN_optimized;250;Training;cab;3;0,9971898872597987;12,532962720455316;1,2014163611783213;3,5470332674138643;0,7973360159530287;0,9971676279637528;2,1965273209859277;25,493905544281006;not stored
195;MTN_optimized;250;Validation;cab;3;0,9975084669101404;6,926263137667178;1,2476393777554111;3,215436664911226;0,8839690230696879;0,997508461735707;2,10898829244041;25,493905544281006;not stored
196;ANN_optimized;250;Training;cw;3;0,984781596689664;0,0013055953268779168;0,00020856958089839024;7,948682132793954e-08;0,00016095854507955885;0,9846703478098715;4,332140193666753;11,988537788391113;not stored
197;ANN_optimized;250;Validation;cw;3;0,9828327291082865;0,0012548741540332397;0,00021652625859555025;9,511222851982291e-08;0,00016868160182230614;0,9820708700821311;4,749451674796774;11,988537788391113;not stored
198;MTN_optimized;250;Training;cw;3;0,972612852654034;0,0017081869672997147;0,00028283340054436327;1,4753346666994046e-07;0,0002177946591602536;0,9715470226048762;5,792587690424357;25,493905544281006;not stored
199;MTN_optimized;250;Validation;cw;3;0,9705356283593632;0,0019248865714150466;0,0002790832037088595;1,566865315778161e-07;0,0002131896273587868;0,970463806549823;6,136790690293311;25,493905544281006;not stored
200;ANN_optimized;250;Training;cm;3;0,976779846809459;0,0021252578463623467;0,0002524017257340447;1,2559991209242962e-07;0,000197682061716356;0,9765426290337517;5,578563686616576;11,988537788391113;not stored
201;ANN_optimized;250;Validation;cm;3;0,9762476156498636;0,0011845846283363264;0,00027138050219889027;1,3814765411034173e-07;0,00020534350599477795;0,9761916169849879;5,523177118437255;11,988537788391113;not stored
202;MTN_optimized;250;Training;cm;3;0,9797281823012401;0,002102896791345829;0,000237963832419637;1,1120066070491338e-07;0,0001889437564515182;0,9792318712139904;5,164602074717374;25,493905544281006;not stored
203;MTN_optimized;250;Validation;cm;3;0,9795078440713455;0,0014452989601442447;0,0002469693392252787;1,1907315550723463e-07;0,00017631355912409987;0,9794789183256198;4,877513024688966;25,493905544281006;not stored
204;ANN_optimized;250;Training;lai;3;0,9434647067223051;2,1372457163782332;0,5620345282651449;0,48349890158027675;0,5052104849834618;0,94314013931701;12,785458084937199;11,988537788391113;not stored
205;ANN_optimized;250;Validation;lai;3;0,9349761707747237;2,2049676652276577;0,6029048629480064;0,5448805442554184;0,5318500086763791;0,9344467747388501;14,626765225808597;11,988537788391113;not stored
206;MTN_optimized;250;Training;lai;3;0,9743901218263139;1,4773640943447361;0,35962802706743424;0,21840729672571085;0,2628173973578095;0,9743151257978391;7,7043351969509315;25,493905544281006;not stored
207;MTN_optimized;250;Validation;lai;3;0,9743270831121801;1,5260802979791226;0,34826127743982255;0,21374527270722055;0,26890146664154635;0,9742848370014213;7,570851629543847;25,493905544281006;not stored
208;ANN_optimized;250;Training;cab;4;0,9895324514799024;13,943137948142635;2,695970393849149;12,711366437604237;2,244230057398468;0,9895277671665451;5,938035577744186;12,565238952636719;not stored
209;ANN_optimized;250;Validation;cab;4;0,9916798916697751;15,844566303762065;2,36529912432041;10,737455567872976;1,808569720058042;0,991679891661234;5,014068811345181;12,565238952636719;not stored
210;MTN_optimized;250;Training;cab;4;0,9974694553405887;12,35013662487684;1,1886765099534393;3,2787728638110254;0,7622451882936847;0,9972987897873619;2,4598118284410204;25,30951476097107;not stored
211;MTN_optimized;250;Validation;cab;4;0,9985603760113023;6,390240951387881;1,0831847879812877;2,2563286036434302;0,7595223806822586;0,9982516436681387;2,1098904170464836;25,30951476097107;not stored
212;ANN_optimized;250;Training;cw;4;0,9768039349285373;0,0023665488030319803;0,00023965097338027156;1,291560059928111e-07;0,0001622615093172196;0,9745578169801487;4,664557547641118;12,565238952636719;not stored
213;ANN_optimized;250;Validation;cw;4;0,9741717215566112;0,0019450906833487548;0,0002877295314130868;1,68460958029483e-07;0,0001986176096172229;0,9682442683805924;6,0391388740794945;12,565238952636719;not stored
214;MTN_optimized;250;Training;cw;4;0,9671247139770088;0,002576795339912712;0,000278649839150288;1,702603283324115e-07;0,00018785797400891783;0,9664607588229827;5,284590955011741;25,30951476097107;not stored
215;MTN_optimized;250;Validation;cw;4;0,9686494671390196;0,001811796071179489;0,00032040378443953446;1,9116438269771145e-07;0,00023559864132877703;0,9639645594851964;6,871213249000544;25,30951476097107;not stored
216;ANN_optimized;250;Training;cm;4;0,9734944565983785;0,00232112724623686;0,0002423486592553366;1,3669724749067813e-07;0,00015477733486001562;0,9716886250862149;5,112308243626635;12,565238952636719;not stored
217;ANN_optimized;250;Validation;cm;4;0,9772065434340417;0,0019262626112152986;0,0002747272567211495;1,6718543234474535e-07;0,00017809566348504866;0,9711872428567275;5,180267978017057;12,565238952636719;not stored
218;MTN_optimized;250;Training;cm;4;0,9721705070444937;0,002659465561723768;0,00027455184982804365;1,4822077580721035e-07;0,00019784868021224204;0,9693019864633619;5,394731946183098;25,30951476097107;not stored
219;MTN_optimized;250;Validation;cm;4;0,9780950450225652;0,001795523389090746;0,000308077591672495;1,715886809496402e-07;0,00022982107800100047;0,9704283864724423;5,52323749869131;25,30951476097107;not stored
220;ANN_optimized;250;Training;lai;4;0,9380684535490448;1,9669375459925575;0,5641781116288171;0,5103457041272923;0,45771175345202564;0,9360616277389419;14,313679779115828;12,565238952636719;not stored
